DATA;TIPO_JOIA;TIPO_PEDRA;TIPO_MARCA;LOJA;PRECO
2022-06;COLAR;OUTRAS;NACIONAL;C;8131
2022-06;BRINCO;DIAMANTE;INTERNACIONAL;C;17316
2022-06;ANEL;OUTRAS;NACIONAL;C;3942
2022-06;PINGENTE;OUTRAS;INTERNACIONAL;C;2983
2022-06;ANEL;OUTRAS;NACIONAL;C;4012
2022-06;ANEL;OUTRAS;NACIONAL;C;4048
2022-06;ANEL;OUTRAS;INTERNACIONAL;C;7656
2022-06;COLAR;OUTRAS;NACIONAL;C;8648
2022-06;ANEL;OUTRAS;NACIONAL;C;4153
2022-06;PINGENTE;DIAMANTE;NACIONAL;C;3046
2022-06;ANEL;SEM PEDRA;NACIONAL;C;1920
2022-06;PINGENTE;OUTRAS;INTERNACIONAL;C;3141
2022-06;BRINCO;OUTRAS;NACIONAL;C;5399
2022-06;ANEL;OUTRAS;INTERNACIONAL;C;7722
2022-06;BRINCO;SEM PEDRA;NACIONAL;C;2412
2022-06;ANEL;OUTRAS;INTERNACIONAL;C;7590
2022-06;BRINCO;OUTRAS;NACIONAL;C;5216
2022-06;COLAR;SEM PEDRA;INTERNACIONAL;C;7119
2022-06;PULSEIRA;SEM PEDRA;NACIONAL;C;3225
2022-06;BRINCO;OUTRAS;INTERNACIONAL;C;9523
2022-06;BRINCO;OUTRAS;NACIONAL;C;5033
2022-06;ANEL;SEM PEDRA;NACIONAL;C;1744
2022-06;BRINCO;OUTRAS;NACIONAL;C;4942
2022-06;PULSEIRA;SEM PEDRA;NACIONAL;C;3081
2022-06;ANEL;OUTRAS;NACIONAL;C;3731
2022-06;BRINCO;OUTRAS;INTERNACIONAL;C;9009
2022-06;ANEL;SEM PEDRA;NACIONAL;C;1664
2022-06;BRINCO;SEM PEDRA;INTERNACIONAL;C;4017
2022-06;BRINCO;OUTRAS;NACIONAL;C;4667
2022-06;ANEL;SEM PEDRA;NACIONAL;C;1616
2022-06;BRINCO;DIAMANTE;NACIONAL;C;8320
2022-06;PINGENTE;SEM PEDRA;INTERNACIONAL;C;1188
2022-06;PULSEIRA;DIAMANTE;NACIONAL;C;11289
2022-06;ANEL;OUTRAS;NACIONAL;C;3414
2022-06;PULSEIRA;OUTRAS;NACIONAL;C;6082
2022-06;ANEL;DIAMANTE;INTERNACIONAL;C;11400
2022-06;ANEL;SEM PEDRA;INTERNACIONAL;C;2820
2022-06;COLAR;OUTRAS;NACIONAL;C;6874
2022-06;ANEL;OUTRAS;NACIONAL;C;3238
2022-06;ANEL;OUTRAS;NACIONAL;C;3203
2022-06;BRINCO;SEM PEDRA;NACIONAL;C;1872
2022-06;COLAR;OUTRAS;INTERNACIONAL;C;12335
2022-06;ANEL;OUTRAS;NACIONAL;C;3097
2022-06;ANEL;OUTRAS;INTERNACIONAL;C;5742
2022-06;ANEL;OUTRAS;NACIONAL;C;3027
2022-06;BRINCO;SEM PEDRA;INTERNACIONAL;C;3315
2022-06;PULSEIRA;OUTRAS;NACIONAL;C;5322
2022-06;PINGENTE;OUTRAS;NACIONAL;C;1168
2022-06;COLAR;OUTRAS;NACIONAL;C;6061
2022-06;BRINCO;OUTRAS;INTERNACIONAL;C;6949
2022-06;PINGENTE;SEM PEDRA;NACIONAL;C;512
2022-06;BRINCO;OUTRAS;NACIONAL;C;3706
2022-06;ANEL;OUTRAS;INTERNACIONAL;C;5412
2022-06;ANEL;OUTRAS;NACIONAL;C;2921
2022-06;ANEL;SEM PEDRA;NACIONAL;C;1344
2022-06;BRINCO;OUTRAS;NACIONAL;C;3889
2022-06;PULSEIRA;DIAMANTE;NACIONAL;C;9907
2022-06;PINGENTE;SEM PEDRA;INTERNACIONAL;C;1044
2022-06;PULSEIRA;OUTRAS;INTERNACIONAL;C;10454
2022-06;ANEL;OUTRAS;NACIONAL;C;3132
2022-06;COLAR;OUTRAS;NACIONAL;C;6652
2022-06;BRINCO;OUTRAS;NACIONAL;C;4164
2022-06;ANEL;OUTRAS;INTERNACIONAL;C;6072
2022-06;ANEL;OUTRAS;NACIONAL;C;3273
2022-06;PULSEIRA;OUTRAS;NACIONAL;C;5955
2022-06;BRINCO;OUTRAS;NACIONAL;C;4347
2022-06;PINGENTE;OUTRAS;NACIONAL;C;1351
2022-06;COLAR;OUTRAS;NACIONAL;C;7170
2022-06;PINGENTE;OUTRAS;NACIONAL;D;1379
2022-06;ANEL;DIAMANTE;NACIONAL;D;6336
2022-06;PINGENTE;SEM PEDRA;NACIONAL;D;640
2022-06;PINGENTE;SEM PEDRA;NACIONAL;D;646
2022-06;ANEL;SEM PEDRA;NACIONAL;D;1632
2022-06;PINGENTE;SEM PEDRA;NACIONAL;D;659
2022-06;PINGENTE;SEM PEDRA;NACIONAL;D;665
2022-06;PINGENTE;DIAMANTE;NACIONAL;D;2688
2022-06;PINGENTE;SEM PEDRA;NACIONAL;D;678
2022-06;BRINCO;SEM PEDRA;NACIONAL;D;2225
2022-06;ANEL;SEM PEDRA;INTERNACIONAL;D;3240
2022-06;COLAR;SEM PEDRA;NACIONAL;D;3662
2022-06;ANEL;DIAMANTE;NACIONAL;D;7040
2022-06;BRINCO;SEM PEDRA;NACIONAL;D;2308
2022-06;ANEL;SEM PEDRA;NACIONAL;D;1792
2022-06;ANEL;SEM PEDRA;NACIONAL;D;1808
2022-06;PINGENTE;OUTRAS;NACIONAL;D;1605
2022-06;ANEL;SEM PEDRA;INTERNACIONAL;D;3450
2022-06;PULSEIRA;DIAMANTE;NACIONAL;D;13363
2022-06;BRINCO;SEM PEDRA;NACIONAL;D;2433
2022-06;PINGENTE;OUTRAS;NACIONAL;D;1661
2022-06;BRINCO;OUTRAS;NACIONAL;D;5445
2022-06;ANEL;SEM PEDRA;NACIONAL;D;1920
2022-06;BRINCO;SEM PEDRA;NACIONAL;D;2475
2022-06;ANEL;SEM PEDRA;NACIONAL;D;1888
2022-06;PINGENTE;SEM PEDRA;NACIONAL;D;748
2022-06;PINGENTE;OUTRAS;NACIONAL;D;1633
2022-06;ANEL;DIAMANTE;INTERNACIONAL;D;13800
2022-06;PINGENTE;OUTRAS;NACIONAL;D;1605
2022-06;BRINCO;SEM PEDRA;NACIONAL;D;2350
2022-06;BRINCO;SEM PEDRA;NACIONAL;D;2329
2022-06;PINGENTE;SEM PEDRA;NACIONAL;D;710
2022-06;ANEL;SEM PEDRA;NACIONAL;D;1760
2022-06;PINGENTE;OUTRAS;NACIONAL;D;1534
2022-06;BRINCO;SEM PEDRA;NACIONAL;D;2246
2022-06;PINGENTE;SEM PEDRA;INTERNACIONAL;D;1284
2022-06;ANEL;OUTRAS;NACIONAL;D;3731
2022-06;PINGENTE;SEM PEDRA;NACIONAL;D;672
2022-06;BRINCO;OUTRAS;NACIONAL;D;4759
2022-06;ANEL;OUTRAS;NACIONAL;D;3625
2022-06;ANEL;SEM PEDRA;NACIONAL;D;1632
2022-06;PINGENTE;DIAMANTE;NACIONAL;D;2585
2022-06;PINGENTE;SEM PEDRA;NACIONAL;D;640
2022-06;ANEL;SEM PEDRA;NACIONAL;D;1584
2022-06;PINGENTE;DIAMANTE;NACIONAL;D;2508
2022-06;PULSEIRA;DIAMANTE;INTERNACIONAL;D;20952
2022-06;PINGENTE;SEM PEDRA;NACIONAL;D;614
2022-06;PULSEIRA;SEM PEDRA;NACIONAL;D;2736
2022-06;ANEL;SEM PEDRA;NACIONAL;D;1504
2022-06;ANEL;DIAMANTE;NACIONAL;D;5952
2022-06;PULSEIRA;SEM PEDRA;INTERNACIONAL;D;4968
2022-06;BRINCO;SEM PEDRA;NACIONAL;D;1892
2022-06;PINGENTE;OUTRAS;NACIONAL;D;1267
2022-06;ANEL;OUTRAS;NACIONAL;D;3132
2022-06;PINGENTE;SEM PEDRA;NACIONAL;D;563
2022-06;ANEL;SEM PEDRA;NACIONAL;D;1392
2022-06;PINGENTE;SEM PEDRA;INTERNACIONAL;D;1032
2022-06;ANEL;SEM PEDRA;NACIONAL;D;1360
2022-06;PINGENTE;DIAMANTE;NACIONAL;D;2150
2022-06;PINGENTE;SEM PEDRA;INTERNACIONAL;D;996
2022-06;PINGENTE;OUTRAS;NACIONAL;D;1154
2022-06;ANEL;SEM PEDRA;NACIONAL;D;1296
2022-06;PULSEIRA;SEM PEDRA;NACIONAL;D;2304
2022-06;ANEL;SEM PEDRA;NACIONAL;D;1296
2022-06;PINGENTE;SEM PEDRA;NACIONAL;D;524
2022-06;PINGENTE;SEM PEDRA;NACIONAL;D;531
2022-06;COLAR;SEM PEDRA;INTERNACIONAL;D;5292
2022-06;ANEL;SEM PEDRA;NACIONAL;D;1360
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;21672
2022-07;ANEL;DIAMANTE;NACIONAL;A;5568
2022-07;ANEL;OUTRAS;INTERNACIONAL;A;5808
2022-07;PINGENTE;OUTRAS;INTERNACIONAL;A;2349
2022-07;ANEL;DIAMANTE;INTERNACIONAL;A;10800
2022-07;PULSEIRA;DIAMANTE;INTERNACIONAL;A;19656
2022-07;PULSEIRA;DIAMANTE;INTERNACIONAL;A;19872
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;23436
2022-07;PULSEIRA;DIAMANTE;NACIONAL;A;10828
2022-07;PINGENTE;SEM PEDRA;INTERNACIONAL;A;1140
2022-07;COLAR;OUTRAS;INTERNACIONAL;A;13305
2022-07;PINGENTE;OUTRAS;NACIONAL;A;1365
2022-07;ANEL;DIAMANTE;INTERNACIONAL;A;11760
2022-07;PULSEIRA;DIAMANTE;INTERNACIONAL;A;21384
2022-07;COLAR;OUTRAS;INTERNACIONAL;A;13860
2022-07;COLAR;DIAMANTE;NACIONAL;A;13574
2022-07;BRINCO;DIAMANTE;NACIONAL;A;8486
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;25956
2022-07;BRINCO;SEM PEDRA;INTERNACIONAL;A;4056
2022-07;PULSEIRA;DIAMANTE;NACIONAL;A;12096
2022-07;PULSEIRA;OUTRAS;INTERNACIONAL;A;12592
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;26964
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;27216
2022-07;BRINCO;DIAMANTE;INTERNACIONAL;A;17004
2022-07;BRINCO;SEM PEDRA;NACIONAL;A;2288
2022-07;PULSEIRA;SEM PEDRA;INTERNACIONAL;A;5994
2022-07;PINGENTE;DIAMANTE;INTERNACIONAL;A;5376
2022-07;BRINCO;OUTRAS;INTERNACIONAL;A;9695
2022-07;PULSEIRA;SEM PEDRA;INTERNACIONAL;A;6156
2022-07;COLAR;DIAMANTE;NACIONAL;A;15456
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;29232
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;29484
2022-07;PULSEIRA;DIAMANTE;NACIONAL;A;13593
2022-07;COLAR;OUTRAS;INTERNACIONAL;A;16493
2022-07;BRINCO;DIAMANTE;INTERNACIONAL;A;18720
2022-07;PULSEIRA;DIAMANTE;NACIONAL;A;13708
2022-07;ANEL;DIAMANTE;INTERNACIONAL;A;14160
2022-07;COLAR;OUTRAS;INTERNACIONAL;A;16216
2022-07;COLAR;SEM PEDRA;NACIONAL;A;3897
2022-07;PULSEIRA;DIAMANTE;INTERNACIONAL;A;24840
2022-07;BRINCO;DIAMANTE;NACIONAL;A;9484
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;28476
2022-07;PULSEIRA;DIAMANTE;INTERNACIONAL;A;24192
2022-07;PULSEIRA;DIAMANTE;INTERNACIONAL;A;23976
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;27720
2022-07;BRINCO;DIAMANTE;INTERNACIONAL;A;17004
2022-07;PINGENTE;DIAMANTE;NACIONAL;A;2764
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;26964
2022-07;COLAR;OUTRAS;INTERNACIONAL;A;14691
2022-07;COLAR;OUTRAS;INTERNACIONAL;A;14553
2022-07;PULSEIRA;OUTRAS;NACIONAL;A;6589
2022-07;PULSEIRA;DIAMANTE;NACIONAL;A;11865
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;25704
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;25452
2022-07;BRINCO;DIAMANTE;INTERNACIONAL;A;15600
2022-07;PULSEIRA;OUTRAS;INTERNACIONAL;A;11761
2022-07;COLAR;DIAMANTE;NACIONAL;A;13171
2022-07;ANEL;DIAMANTE;INTERNACIONAL;A;11640
2022-07;COLAR;SEM PEDRA;NACIONAL;A;3225
2022-07;PULSEIRA;DIAMANTE;INTERNACIONAL;A;20520
2022-07;BRINCO;DIAMANTE;INTERNACIONAL;A;14664
2022-07;COLAR;OUTRAS;INTERNACIONAL;A;12889
2022-07;PULSEIRA;SEM PEDRA;INTERNACIONAL;A;4968
2022-07;COLAR;DIAMANTE;NACIONAL;A;12230
2022-07;PULSEIRA;DIAMANTE;INTERNACIONAL;A;19440
2022-07;PULSEIRA;DIAMANTE;INTERNACIONAL;A;19224
2022-07;PULSEIRA;DIAMANTE;INTERNACIONAL;A;19008
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;21924
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;21672
2022-07;PULSEIRA;OUTRAS;INTERNACIONAL;A;10098
2022-07;PULSEIRA;OUTRAS;NACIONAL;A;5322
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;20916
2022-07;PULSEIRA;DIAMANTE;NACIONAL;A;9446
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;20412
2022-07;PULSEIRA;SEM PEDRA;INTERNACIONAL;A;4320
2022-07;COLAR;DIAMANTE;NACIONAL;A;10886
2022-07;COLAR;SEM PEDRA;INTERNACIONAL;A;5166
2022-07;PULSEIRA;DIAMANTE;INTERNACIONAL;A;17928
2022-07;PINGENTE;DIAMANTE;NACIONAL;A;2150
2022-07;BRINCO;OUTRAS;NACIONAL;A;3889
2022-07;COLAR;OUTRAS;NACIONAL;A;6357
2022-07;ANEL;DIAMANTE;INTERNACIONAL;A;10440
2022-07;COLAR;OUTRAS;INTERNACIONAL;A;12196
2022-07;ANEL;OUTRAS;INTERNACIONAL;A;5874
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;22680
2022-07;ANEL;SEM PEDRA;INTERNACIONAL;A;2730
2022-07;PULSEIRA;DIAMANTE;INTERNACIONAL;A;19872
2022-07;COLAR;DIAMANTE;NACIONAL;A;12499
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;23688
2022-07;PINGENTE;OUTRAS;INTERNACIONAL;A;2508
2022-07;PULSEIRA;DIAMANTE;NACIONAL;A;11059
2022-07;PULSEIRA;DIAMANTE;NACIONAL;A;11174
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;24696
2022-07;COLAR;OUTRAS;NACIONAL;A;7318
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;25200
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;25452
2022-07;PINGENTE;OUTRAS;INTERNACIONAL;A;2692
2022-07;BRINCO;OUTRAS;INTERNACIONAL;A;8837
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;26208
2022-07;COLAR;OUTRAS;INTERNACIONAL;A;14553
2022-07;ANEL;DIAMANTE;NACIONAL;A;6784
2022-07;ANEL;DIAMANTE;INTERNACIONAL;A;12840
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;27216
2022-07;COLAR;DIAMANTE;INTERNACIONAL;A;27468
2022-07;PULSEIRA;SEM PEDRA;NACIONAL;A;3168
2022-07;PULSEIRA;DIAMANTE;NACIONAL;A;12787
2022-07;COLAR;OUTRAS;INTERNACIONAL;A;15523
2022-07;PULSEIRA;DIAMANTE;INTERNACIONAL;A;24408
2022-07;PINGENTE;OUTRAS;INTERNACIONAL;A;3009
2022-07;PULSEIRA;DIAMANTE;INTERNACIONAL;A;24840
2022-07;PULSEIRA;DIAMANTE;INTERNACIONAL;A;25056
2022-07;ANEL;DIAMANTE;INTERNACIONAL;A;14040
2022-07;PINGENTE;DIAMANTE;INTERNACIONAL;A;5664
2022-07;PULSEIRA;DIAMANTE;INTERNACIONAL;A;25704
2022-07;PINGENTE;DIAMANTE;NACIONAL;A;3072
2022-07;ANEL;OUTRAS;NACIONAL;B;4188
2022-07;BRINCO;OUTRAS;INTERNACIONAL;B;10124
2022-07;ANEL;DIAMANTE;INTERNACIONAL;B;14040
2022-07;PULSEIRA;OUTRAS;NACIONAL;B;7349
2022-07;BRINCO;OUTRAS;NACIONAL;B;5262
2022-07;PULSEIRA;OUTRAS;NACIONAL;B;7223
2022-07;PULSEIRA;OUTRAS;NACIONAL;B;7159
2022-07;BRINCO;OUTRAS;INTERNACIONAL;B;9609
2022-07;COLAR;OUTRAS;INTERNACIONAL;B;15384
2022-07;BRINCO;SEM PEDRA;INTERNACIONAL;B;4290
2022-07;BRINCO;OUTRAS;INTERNACIONAL;B;9352
2022-07;COLAR;DIAMANTE;INTERNACIONAL;B;27216
2022-07;COLAR;OUTRAS;NACIONAL;B;7909
2022-07;BRINCO;OUTRAS;INTERNACIONAL;B;9094
2022-07;PULSEIRA;DIAMANTE;INTERNACIONAL;B;22680
2022-07;COLAR;OUTRAS;INTERNACIONAL;B;14414
2022-07;PULSEIRA;OUTRAS;INTERNACIONAL;B;12236
2022-07;BRINCO;OUTRAS;INTERNACIONAL;B;8751
2022-07;ANEL;OUTRAS;INTERNACIONAL;B;6666
2022-07;COLAR;DIAMANTE;NACIONAL;B;13440
2022-07;BRINCO;DIAMANTE;NACIONAL;B;8236
2022-07;COLAR;OUTRAS;INTERNACIONAL;B;13582
2022-07;BRINCO;OUTRAS;INTERNACIONAL;B;8322
2022-07;COLAR;DIAMANTE;NACIONAL;B;12902
2022-07;COLAR;OUTRAS;INTERNACIONAL;B;13167
2022-07;BRINCO;OUTRAS;INTERNACIONAL;B;8065
2022-07;ANEL;DIAMANTE;INTERNACIONAL;B;11160
2022-07;BRINCO;SEM PEDRA;INTERNACIONAL;B;3588
2022-07;BRINCO;OUTRAS;INTERNACIONAL;B;7807
2022-07;BRINCO;SEM PEDRA;INTERNACIONAL;B;3510
2022-07;COLAR;OUTRAS;INTERNACIONAL;B;12335
2022-07;BRINCO;OUTRAS;INTERNACIONAL;B;7550
2022-07;BRINCO;OUTRAS;INTERNACIONAL;B;7464
2022-07;PULSEIRA;SEM PEDRA;INTERNACIONAL;B;4644
2022-07;PULSEIRA;DIAMANTE;NACIONAL;B;9792
2022-07;PULSEIRA;SEM PEDRA;INTERNACIONAL;B;4536
2022-07;BRINCO;OUTRAS;NACIONAL;B;3798
2022-07;PULSEIRA;OUTRAS;INTERNACIONAL;B;9741
2022-07;PULSEIRA;OUTRAS;INTERNACIONAL;B;9622
2022-07;BRINCO;OUTRAS;INTERNACIONAL;B;6864
2022-07;BRINCO;DIAMANTE;NACIONAL;B;6739
2022-07;PULSEIRA;OUTRAS;INTERNACIONAL;B;9741
2022-07;BRINCO;DIAMANTE;INTERNACIONAL;B;12948
2022-07;ANEL;OUTRAS;INTERNACIONAL;B;5544
2022-07;BRINCO;OUTRAS;INTERNACIONAL;B;7293
2022-07;PULSEIRA;SEM PEDRA;NACIONAL;B;2476
2022-07;BRINCO;OUTRAS;INTERNACIONAL;B;7464
2022-07;PULSEIRA;OUTRAS;INTERNACIONAL;B;10454
2022-07;BRINCO;DIAMANTE;NACIONAL;B;7404
2022-07;PULSEIRA;DIAMANTE;NACIONAL;B;10368
2022-07;ANEL;OUTRAS;INTERNACIONAL;B;6006
2022-07;PULSEIRA;OUTRAS;INTERNACIONAL;B;10929
2022-07;BRINCO;SEM PEDRA;NACIONAL;B;1934
2022-07;PULSEIRA;OUTRAS;INTERNACIONAL;B;11167
2022-07;BRINCO;OUTRAS;NACIONAL;B;4347
2022-07;COLAR;DIAMANTE;NACIONAL;B;12902
2022-07;PULSEIRA;DIAMANTE;NACIONAL;B;11174
2022-07;BRINCO;OUTRAS;NACIONAL;B;4484
2022-07;ANEL;OUTRAS;INTERNACIONAL;B;6534
2022-07;BRINCO;OUTRAS;INTERNACIONAL;B;8580
2022-07;PULSEIRA;OUTRAS;INTERNACIONAL;B;11998
2022-07;ANEL;OUTRAS;INTERNACIONAL;B;6732
2022-07;COLAR;OUTRAS;NACIONAL;B;7613
2022-07;BRINCO;OUTRAS;INTERNACIONAL;B;8923
2022-07;PULSEIRA;DIAMANTE;INTERNACIONAL;B;22680
2022-07;BRINCO;OUTRAS;INTERNACIONAL;B;9094
2022-07;BRINCO;OUTRAS;NACIONAL;B;4896
2022-07;PULSEIRA;OUTRAS;INTERNACIONAL;B;12830
2022-07;ANEL;DIAMANTE;INTERNACIONAL;B;13080
2022-07;PULSEIRA;OUTRAS;INTERNACIONAL;B;13068
2022-07;BRINCO;OUTRAS;NACIONAL;B;5079
2022-07;PULSEIRA;DIAMANTE;INTERNACIONAL;B;24192
2022-07;PULSEIRA;OUTRAS;INTERNACIONAL;B;13424
2022-07;PULSEIRA;OUTRAS;NACIONAL;B;7223
2022-07;BRINCO;SEM PEDRA;INTERNACIONAL;B;4485
2022-07;COLAR;DIAMANTE;INTERNACIONAL;B;29232
2022-07;BRINCO;OUTRAS;NACIONAL;B;5353
2022-07;BRINCO;DIAMANTE;INTERNACIONAL;B;18408
2022-07;BRINCO;OUTRAS;INTERNACIONAL;B;10210
2022-07;BRINCO;OUTRAS;INTERNACIONAL;B;10296
2022-07;BRINCO;OUTRAS;NACIONAL;B;5445
2022-07;PULSEIRA;OUTRAS;INTERNACIONAL;B;14018
2022-07;ANEL;SEM PEDRA;INTERNACIONAL;B;3510
2022-07;PULSEIRA;DIAMANTE;INTERNACIONAL;B;25056
2022-07;BRINCO;OUTRAS;NACIONAL;B;5262
2022-07;COLAR;OUTRAS;NACIONAL;B;8426
2022-07;COLAR;OUTRAS;INTERNACIONAL;B;15661
2022-07;COLAR;SEM PEDRA;NACIONAL;B;3763
2022-07;COLAR;OUTRAS;INTERNACIONAL;B;15384
2022-07;PULSEIRA;OUTRAS;INTERNACIONAL;B;13068
2022-07;COLAR;OUTRAS;INTERNACIONAL;B;15107
2022-07;PULSEIRA;SEM PEDRA;INTERNACIONAL;B;5832
2022-07;BRINCO;OUTRAS;NACIONAL;C;4896
2022-07;BRINCO;OUTRAS;NACIONAL;C;4850
2022-07;BRINCO;SEM PEDRA;NACIONAL;C;2184
2022-07;ANEL;OUTRAS;NACIONAL;C;3660
2022-07;BRINCO;OUTRAS;NACIONAL;C;4713
2022-07;BRINCO;OUTRAS;INTERNACIONAL;C;8751
2022-07;BRINCO;OUTRAS;NACIONAL;C;4621
2022-07;PINGENTE;SEM PEDRA;INTERNACIONAL;C;1200
2022-07;ANEL;OUTRAS;INTERNACIONAL;C;6534
2022-07;PULSEIRA;DIAMANTE;NACIONAL;C;11289
2022-07;BRINCO;OUTRAS;NACIONAL;C;4438
2022-07;PINGENTE;OUTRAS;NACIONAL;C;1351
2022-07;PULSEIRA;OUTRAS;NACIONAL;C;6019
2022-07;ANEL;OUTRAS;INTERNACIONAL;C;6204
2022-07;COLAR;OUTRAS;NACIONAL;C;6874
2022-07;BRINCO;SEM PEDRA;INTERNACIONAL;C;3588
2022-07;BRINCO;DIAMANTE;NACIONAL;C;7571
2022-07;BRINCO;OUTRAS;NACIONAL;C;4118
2022-07;BRINCO;SEM PEDRA;NACIONAL;C;1851
2022-07;PINGENTE;OUTRAS;NACIONAL;C;1239
2022-07;BRINCO;DIAMANTE;NACIONAL;C;7238
2022-07;PULSEIRA;OUTRAS;NACIONAL;C;5448
2022-07;PINGENTE;OUTRAS;NACIONAL;C;1196
2022-07;BRINCO;OUTRAS;NACIONAL;C;3843
2022-07;BRINCO;OUTRAS;NACIONAL;C;3798
2022-07;PULSEIRA;OUTRAS;NACIONAL;C;5195
2022-07;PULSEIRA;OUTRAS;INTERNACIONAL;C;9622
2022-07;COLAR;SEM PEDRA;NACIONAL;C;2688
2022-07;ANEL;OUTRAS;NACIONAL;C;2851
2022-07;ANEL;OUTRAS;NACIONAL;C;2886
2022-07;PULSEIRA;OUTRAS;NACIONAL;C;5258
2022-07;ANEL;OUTRAS;NACIONAL;C;2956
2022-07;BRINCO;OUTRAS;INTERNACIONAL;C;7293
2022-07;PINGENTE;OUTRAS;INTERNACIONAL;C;2270
2022-07;ANEL;SEM PEDRA;NACIONAL;C;1392
2022-07;PINGENTE;OUTRAS;INTERNACIONAL;C;2323
2022-07;ANEL;OUTRAS;NACIONAL;C;3132
2022-07;ANEL;OUTRAS;NACIONAL;C;3168
2022-07;BRINCO;OUTRAS;NACIONAL;C;4164
2022-07;BRINCO;OUTRAS;NACIONAL;C;4209
2022-07;COLAR;OUTRAS;INTERNACIONAL;C;12889
2022-07;ANEL;OUTRAS;NACIONAL;C;3308
2022-07;ANEL;OUTRAS;INTERNACIONAL;C;6270
2022-07;ANEL;OUTRAS;INTERNACIONAL;C;6336
2022-07;PINGENTE;DIAMANTE;INTERNACIONAL;C;4656
2022-07;ANEL;OUTRAS;NACIONAL;C;3449
2022-07;ANEL;OUTRAS;NACIONAL;C;3484
2022-07;ANEL;SEM PEDRA;NACIONAL;C;1600
2022-07;ANEL;OUTRAS;NACIONAL;C;3555
2022-07;ANEL;OUTRAS;NACIONAL;C;3590
2022-07;COLAR;OUTRAS;INTERNACIONAL;C;14275
2022-07;BRINCO;SEM PEDRA;NACIONAL;C;2163
2022-07;PINGENTE;OUTRAS;NACIONAL;C;1478
2022-07;PULSEIRA;OUTRAS;NACIONAL;C;6716
2022-07;ANEL;SEM PEDRA;NACIONAL;C;1712
2022-07;ANEL;OUTRAS;NACIONAL;C;3801
2022-07;ANEL;OUTRAS;INTERNACIONAL;C;7194
2022-07;BRINCO;SEM PEDRA;NACIONAL;C;2288
2022-07;BRINCO;SEM PEDRA;INTERNACIONAL;C;4329
2022-07;ANEL;OUTRAS;NACIONAL;C;3942
2022-07;BRINCO;SEM PEDRA;NACIONAL;C;2350
2022-07;ANEL;OUTRAS;NACIONAL;C;4012
2022-07;PINGENTE;OUTRAS;NACIONAL;C;1619
2022-07;PULSEIRA;SEM PEDRA;INTERNACIONAL;C;6264
2022-07;BRINCO;OUTRAS;NACIONAL;C;5353
2022-07;ANEL;OUTRAS;NACIONAL;C;4153
2022-07;BRINCO;OUTRAS;INTERNACIONAL;C;10210
2022-07;ANEL;OUTRAS;NACIONAL;C;4224
2022-07;BRINCO;SEM PEDRA;NACIONAL;C;2475
2022-07;ANEL;DIAMANTE;NACIONAL;D;7552
2022-07;PULSEIRA;SEM PEDRA;INTERNACIONAL;D;6318
2022-07;PINGENTE;SEM PEDRA;NACIONAL;D;742
2022-07;ANEL;SEM PEDRA;NACIONAL;D;1840
2022-07;PINGENTE;SEM PEDRA;INTERNACIONAL;D;1368
2022-07;ANEL;SEM PEDRA;NACIONAL;D;1808
2022-07;BRINCO;SEM PEDRA;NACIONAL;D;2329
2022-07;BRINCO;DIAMANTE;INTERNACIONAL;D;17316
2022-07;ANEL;SEM PEDRA;NACIONAL;D;1760
2022-07;BRINCO;SEM PEDRA;NACIONAL;D;2267
2022-07;PINGENTE;OUTRAS;NACIONAL;D;1520
2022-07;PINGENTE;DIAMANTE;NACIONAL;D;2739
2022-07;BRINCO;OUTRAS;NACIONAL;D;4850
2022-07;ANEL;SEM PEDRA;NACIONAL;D;1680
2022-07;ANEL;OUTRAS;NACIONAL;D;3660
2022-07;PINGENTE;SEM PEDRA;NACIONAL;D;659
2022-07;ANEL;SEM PEDRA;NACIONAL;D;1632
2022-07;COLAR;SEM PEDRA;NACIONAL;D;3393
2022-07;COLAR;SEM PEDRA;INTERNACIONAL;D;6300
2022-07;PULSEIRA;SEM PEDRA;NACIONAL;D;2851
