DATA;TIPO_JOIA;TIPO_PEDRA;MARCA;LOCALIZACAO_LOJA;PRECO
2022-09;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;5676
2022-09;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;4176
2022-09;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;19008
2022-09;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;19224
2022-09;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;19440
2022-09;COLAR;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING A;5733
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;7893
2022-09;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING A;7737
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING A;5955
2022-09;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING A;7904
2022-09;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;6336
2022-09;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;24444
2022-09;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING A;11289
2022-09;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;21384
2022-09;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;25200
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;11998
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;6462
2022-09;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;16068
2022-09;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;6864
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9009
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;4850
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;4896
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9266
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;6906
2022-09;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;8131
2022-09;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7326
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9609
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9695
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;5216
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;13662
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;7349
2022-09;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;16216
2022-09;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;8722
2022-09;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;5712
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;14256
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;10210
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;10124
2022-09;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;18252
2022-09;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING B;1856
2022-09;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;13800
2022-09;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;4012
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;13424
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9609
2022-09;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;15384
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9438
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;12949
2022-09;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;14968
2022-09;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;26964
2022-09;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;5088
2022-09;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;6930
2022-09;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;2745
2022-09;BRINCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;4017
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;8751
2022-09;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING B;13574
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;11880
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;8494
2022-09;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;7244
2022-09;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;13444
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;8236
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;11286
2022-09;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;20304
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7979
2022-09;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;14352
2022-09;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;4368
2022-09;BRINCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;3510
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;10573
2022-09;COLAR;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;5544
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7464
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;3935
2022-09;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;21420
2022-09;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;11642
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7121
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7035
2022-09;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;2138
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9504
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9622
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7035
2022-09;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;3984
2022-09;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;13104
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7293
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7378
2022-09;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;12058
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;10454
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7636
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;4118
2022-09;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING B;7571
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;10929
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7979
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;11167
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;6019
2022-09;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING B;12902
2022-09;PULSEIRA;SEM PEDRA;MARCA NACIONAL;SHOPPING B;2793
2022-09;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING B;13171
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;6272
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;4576
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;11998
2022-09;PULSEIRA;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;5508
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;6526
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;12355
2022-09;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;6930
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;12592
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9180
2022-09;PULSEIRA;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;5832
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;12949
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;6969
2022-09;BRINCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;4329
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9609
2022-09;COLAR;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;7119
2022-09;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;17784
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;13662
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9952
2022-09;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;16216
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;7476
2022-09;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;16493
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;10296
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;14137
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;5399
2022-09;BRINCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;4563
2022-09;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;16077
2022-09;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING B;9568
2022-09;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;24624
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9695
2022-09;PULSEIRA;SEM PEDRA;MARCA NACIONAL;SHOPPING B;3225
2022-09;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING B;14918
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9438
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9352
2022-09;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;7983
2022-09;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7062
2022-09;BRINCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING C;4134
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;9009
2022-09;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING C;13977
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4713
2022-09;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;2692
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;6399
2022-09;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;6600
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4530
2022-09;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3449
2022-09;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING C;13036
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4392
2022-09;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3344
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4301
2022-09;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;1309
2022-09;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;6072
2022-09;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;6006
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4118
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4072
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4026
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3981
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;5448
2022-09;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;2244
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3843
2022-09;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;2921
2022-09;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;5412
2022-09;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;2851
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3660
2022-09;ANEL;DIAMANTE;MARCA NACIONAL;SHOPPING C;5184
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;7035
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3798
2022-09;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;2956
2022-09;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;2992
2022-09;PINGENTE;DIAMANTE;MARCA NACIONAL;SHOPPING C;2201
2022-09;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3062
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;7550
2022-09;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3132
2022-09;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;1267
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4164
2022-09;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3238
2022-09;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3273
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4301
2022-09;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING C;12768
2022-09;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3379
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4438
2022-09;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;2038
2022-09;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3484
2022-09;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;1408
2022-09;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;13998
2022-09;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3590
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;6526
2022-09;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING C;8652
2022-09;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3696
2022-09;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3731
2022-09;ANEL;DIAMANTE;MARCA NACIONAL;SHOPPING C;6848
2022-09;BRINCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING C;4212
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4987
2022-09;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;8131
2022-09;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3907
2022-09;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;8279
2022-09;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3977
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;9781
2022-09;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;3036
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;5308
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;5353
2022-09;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;3115
2022-09;PINGENTE;DIAMANTE;MARCA NACIONAL;SHOPPING C;3046
2022-09;ANEL;DIAMANTE;MARCA NACIONAL;SHOPPING C;7680
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;7539
2022-09;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING C;1888
2022-09;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;8648
2022-09;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING C;1856
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;5262
2022-09;PINGENTE;DIAMANTE;MARCA NACIONAL;SHOPPING C;2918
2022-09;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;9695
2022-09;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;8279
2022-09;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING C;9235
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;5033
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4987
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4942
2022-09;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;7909
2022-09;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;1492
2022-09;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4804
2022-09;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;1464
2022-09;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;2719
2022-09;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;7539
2022-09;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;646
2022-09;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1600
2022-09;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING D;2059
2022-09;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1568
2022-09;PINGENTE;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;1164
2022-09;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;614
2022-09;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;608
2022-09;PINGENTE;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;1128
2022-09;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1488
2022-09;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1472
2022-09;PINGENTE;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;1092
2022-09;COLAR;SEM PEDRA;MARCA NACIONAL;SHOPPING D;3024
2022-09;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1424
2022-09;PINGENTE;DIAMANTE;MARCA NACIONAL;SHOPPING D;2252
2022-09;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1392
2022-09;ANEL;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;2580
2022-09;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;544
2022-09;ANEL;DIAMANTE;MARCA NACIONAL;SHOPPING D;5376
2022-09;ANEL;DIAMANTE;MARCA NACIONAL;SHOPPING D;5312
2022-09;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1312
2022-09;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1296
2022-09;ANEL;DIAMANTE;MARCA NACIONAL;SHOPPING D;5120
2022-09;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1296
2022-09;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;524
2022-09;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;531
2022-09;PINGENTE;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;1008
2022-09;PINGENTE;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;1020
2022-09;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;550
2022-09;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1392
2022-09;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1408
2022-09;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;569
2022-09;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1440
2022-09;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;582
2022-09;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;588
2022-09;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1488
2022-09;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1504
2022-09;PINGENTE;DIAMANTE;MARCA NACIONAL;SHOPPING D;2432
2022-09;PULSEIRA;SEM PEDRA;MARCA NACIONAL;SHOPPING D;2764
2022-09;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1552
2022-09;BRINCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;3822
2022-09;ANEL;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;2970
2022-09;PULSEIRA;SEM PEDRA;MARCA NACIONAL;SHOPPING D;2880
2022-09;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1616
2022-09;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1632
2022-09;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;659
2022-09;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1664
2022-09;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;6652
2022-09;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING D;2204
2022-09;ANEL;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;3210
2022-09;PULSEIRA;SEM PEDRA;MARCA NACIONAL;SHOPPING D;3110
2022-09;ANEL;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;3270
2022-09;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;704
2022-09;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;710
2022-09;ANEL;DIAMANTE;MARCA NACIONAL;SHOPPING D;7168
2022-09;PINGENTE;DIAMANTE;MARCA NACIONAL;SHOPPING D;2892
2022-09;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;1605
2022-10;COLAR;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING A;7245
2022-10;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING A;15590
2022-10;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;25272
2022-10;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;29736
2022-10;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;29988
2022-10;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;25920
2022-10;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;25704
2022-10;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING A;13593
2022-10;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;14040
2022-10;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;29232
2022-10;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING A;13248
2022-10;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING A;15321
2022-10;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;7458
2022-10;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;28224
2022-10;COLAR;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING A;6993
2022-10;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;27720
2022-10;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;23544
2022-10;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING A;7983
2022-10;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING A;4896
2022-10;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;2798
2022-10;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;26460
2022-10;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;4992
2022-10;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;25956
2022-10;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;22032
2022-10;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;4848
2022-10;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;25200
2022-10;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;4752
2022-10;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;11760
2022-10;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;11640
2022-10;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;11520
2022-10;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;8151
2022-10;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;13028
2022-10;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;23436
2022-10;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;14352
2022-10;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;10810
2022-10;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;5940
2022-10;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;10573
