DATA;TIPO_JOIA;TIPO_OURO;TIPO_PEDRA;MARCA;LOCALIZACAO_LOJA;PERFIL_CLIENTE;PRECO
2022-04;BRINCO;OURO AMARELO;RUBI;MARCA NACIONAL;SHOPPING A;GERAÇÃO X;5200
2022-04;CORRENTE;OURO ROSÉ;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING A;BABY BOOMER;5400
2022-04;ALIANÇA;OURO BRANCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING A;GERAÇÃO Z;4500
2022-04;COLAR;OURO AMARELO;OUTRAS PEDRAS;SEM MARCA;SHOPPING A;MILLENNIALS;4620
2022-04;ALIANÇA;OURO AMARELO;SEM PEDRA;SEM MARCA;SHOPPING A;BABY BOOMER;1500
2022-04;ANEL;OURO AMARELO;RUBI;MARCA NACIONAL;SHOPPING A;MILLENNIALS;4000
2022-04;BRINCO;OURO AMARELO;ESMERALDA;MARCA INTERNACIONAL;SHOPPING A;MILLENNIALS;9750
2022-04;BRINCO;OURO ROSÉ;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING A;MILLENNIALS;3900
2022-04;BRINCO;OURO AMARELO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;BABY BOOMER;8580
2022-04;ANEL;OURO BRANCO;RUBI;MARCA NACIONAL;SHOPPING A;MILLENNIALS;4000
2022-04;ANEL;OURO AMARELO;ESMERALDA;MARCA INTERNACIONAL;SHOPPING A;GERAÇÃO Z;7500
2022-04;PINGENTE;OURO AMARELO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;GERAÇÃO X;4800
2022-04;CORRENTE;OURO ROSÉ;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;BABY BOOMER;11880
2022-04;ALIANÇA;OURO BRANCO;DIAMANTE;MARCA NACIONAL;SHOPPING A;GERAÇÃO X;9600
2022-04;ANEL;OURO BRANCO;RUBI;MARCA INTERNACIONAL;SHOPPING A;GERAÇÃO X;7500
2022-04;BRINCO;OURO BRANCO;TURMALINA PARAÍBA;MARCA INTERNACIONAL;SHOPPING A;GERAÇÃO X;11700
2022-04;ALIANÇA;OURO AMARELO;SEM PEDRA;MARCA NACIONAL;SHOPPING A;MILLENNIALS;2400
2022-04;ANEL;OURO AMARELO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;BABY BOOMER;6600
2022-04;BRINCO;OURO ROSÉ;RUBI;MARCA INTERNACIONAL;SHOPPING A;GERAÇÃO X;9750
2022-04;BRINCO;OURO BRANCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;GERAÇÃO X;8580
2022-04;ALIANÇA;OURO ROSÉ;SEM PEDRA;MARCA NACIONAL;SHOPPING A;MILLENNIALS;2400
2022-04;ALIANÇA;OURO ROSÉ;SEM PEDRA;SEM MARCA;SHOPPING A;MILLENNIALS;1500
2022-04;COLAR;OURO ROSÉ;RUBI;MARCA INTERNACIONAL;SHOPPING A;GERAÇÃO Z;15750
2022-04;COLAR;OURO AMARELO;TURMALINA PARAÍBA;MARCA NACIONAL;SHOPPING A;BABY BOOMER;10080
2022-04;BRINCO;OURO AMARELO;RUBI;MARCA INTERNACIONAL;SHOPPING A;BABY BOOMER;9750
2022-04;ANEL;OURO ROSÉ;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;GERAÇÃO Z;12000
2022-04;ALIANÇA;OURO BRANCO;SEM PEDRA;MARCA NACIONAL;SHOPPING A;GERAÇÃO Z;2400
2022-04;CORRENTE;OURO ROSÉ;SEM PEDRA;MARCA NACIONAL;SHOPPING A;MILLENNIALS;2880
2022-04;PULSEIRA;OURO AMARELO;TURMALINA PARAÍBA;MARCA INTERNACIONAL;SHOPPING A;MILLENNIALS;16200
2022-04;PINGENTE;OURO ROSÉ;TURMALINA PARAÍBA;MARCA NACIONAL;SHOPPING B;GERAÇÃO Z;1920
2022-04;BRINCO;OURO BRANCO;TURMALINA PARAÍBA;SEM MARCA;SHOPPING B;BABY BOOMER;3900
2022-04;BRINCO;OURO BRANCO;OUTRAS PEDRAS;SEM MARCA;SHOPPING B;BABY BOOMER;2860
2022-04;ANEL;OURO BRANCO;DIAMANTE;SEM MARCA;SHOPPING B;BABY BOOMER;4000
2022-04;CORRENTE;OURO BRANCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;GERAÇÃO Z;6336
2022-04;BRINCO;OURO BRANCO;RUBI;MARCA NACIONAL;SHOPPING B;MILLENNIALS;5200
2022-04;PULSEIRA;OURO BRANCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;GERAÇÃO Z;5400
2022-04;BRINCO;OURO AMARELO;ESMERALDA;MARCA NACIONAL;SHOPPING B;GERAÇÃO X;5200
2022-04;ALIANÇA;OURO ROSÉ;DIAMANTE;MARCA NACIONAL;SHOPPING B;GERAÇÃO Z;9600
2022-04;PULSEIRA;OURO AMARELO;OUTRAS PEDRAS;SEM MARCA;SHOPPING B;GERAÇÃO Z;3960
2022-04;COLAR;OURO BRANCO;ESMERALDA;SEM MARCA;SHOPPING B;BABY BOOMER;5250
2022-04;COLAR;OURO BRANCO;ESMERALDA;MARCA NACIONAL;SHOPPING B;MILLENNIALS;8400
2022-04;PULSEIRA;OURO ROSÉ;RUBI;SEM MARCA;SHOPPING B;BABY BOOMER;4500
2022-04;PULSEIRA;OURO ROSÉ;ESMERALDA;MARCA INTERNACIONAL;SHOPPING B;BABY BOOMER;13500
2022-04;ALIANÇA;OURO BRANCO;SEM PEDRA;SEM MARCA;SHOPPING B;GERAÇÃO X;1500
2022-04;COLAR;OURO BRANCO;SEM PEDRA;MARCA NACIONAL;SHOPPING B;BABY BOOMER;3360
2022-04;ALIANÇA;OURO AMARELO;SEM PEDRA;MARCA NACIONAL;SHOPPING B;GERAÇÃO X;2400
2022-04;CORRENTE;OURO AMARELO;RUBI;SEM MARCA;SHOPPING B;MILLENNIALS;4500
2022-04;BRINCO;OURO ROSÉ;TURMALINA PARAÍBA;SEM MARCA;SHOPPING B;GERAÇÃO X;3900
2022-04;PINGENTE;OURO AMARELO;ESMERALDA;MARCA NACIONAL;SHOPPING B;GERAÇÃO Z;1600
2022-04;ALIANÇA;OURO AMARELO;SEM PEDRA;SEM MARCA;SHOPPING B;GERAÇÃO X;1500
2022-04;BRINCO;OURO ROSÉ;RUBI;MARCA INTERNACIONAL;SHOPPING B;MILLENNIALS;9750
2022-04;BRINCO;OURO BRANCO;SEM PEDRA;SEM MARCA;SHOPPING B;BABY BOOMER;1300
2022-04;ALIANÇA;OURO AMARELO;SEM PEDRA;MARCA NACIONAL;SHOPPING B;GERAÇÃO Z;2400
2022-04;ALIANÇA;OURO AMARELO;SEM PEDRA;SEM MARCA;SHOPPING B;GERAÇÃO X;1500
2022-04;BRINCO;OURO AMARELO;SEM PEDRA;MARCA NACIONAL;SHOPPING B;GERAÇÃO X;2080
2022-04;ALIANÇA;OURO AMARELO;SEM PEDRA;MARCA NACIONAL;SHOPPING B;GERAÇÃO Z;2400
2022-04;ALIANÇA;OURO ROSÉ;SEM PEDRA;MARCA NACIONAL;SHOPPING B;BABY BOOMER;2400
2022-04;ALIANÇA;OURO AMARELO;SEM PEDRA;MARCA NACIONAL;SHOPPING B;GERAÇÃO Z;2400
2022-04;BRINCO;OURO BRANCO;SEM PEDRA;SEM MARCA;SHOPPING B;BABY BOOMER;1300
2022-04;BRINCO;OURO BRANCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;BABY BOOMER;3900
2022-04;BRINCO;OURO ROSÉ;DIAMANTE;MARCA NACIONAL;SHOPPING B;MILLENNIALS;8320
2022-04;ALIANÇA;OURO ROSÉ;DIAMANTE;SEM MARCA;SHOPPING B;GERAÇÃO Z;6000
2022-04;ALIANÇA;OURO BRANCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;MILLENNIALS;4500
2022-04;BRINCO;OURO BRANCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;BABY BOOMER;3900
2022-04;PINGENTE;OURO BRANCO;RUBI;SEM MARCA;SHOPPING B;GERAÇÃO X;1000
2022-04;ALIANÇA;OURO ROSÉ;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;MILLENNIALS;4500
2022-04;PINGENTE;OURO BRANCO;RUBI;MARCA NACIONAL;SHOPPING B;GERAÇÃO X;1600
2022-04;BRINCO;OURO AMARELO;RUBI;MARCA INTERNACIONAL;SHOPPING B;MILLENNIALS;9750
2022-04;PINGENTE;OURO ROSÉ;DIAMANTE;SEM MARCA;SHOPPING B;BABY BOOMER;1600
2022-04;ALIANÇA;OURO BRANCO;SEM PEDRA;MARCA NACIONAL;SHOPPING B;BABY BOOMER;2400
2022-04;CORRENTE;OURO AMARELO;ESMERALDA;MARCA INTERNACIONAL;SHOPPING B;MILLENNIALS;13500
2022-04;BRINCO;OURO ROSÉ;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;MILLENNIALS;3900
2022-04;PINGENTE;OURO ROSÉ;TURMALINA PARAÍBA;MARCA INTERNACIONAL;SHOPPING B;BABY BOOMER;3600
2022-04;PINGENTE;OURO AMARELO;ESMERALDA;MARCA NACIONAL;SHOPPING B;GERAÇÃO X;1600
2022-04;BRINCO;OURO AMARELO;SEM PEDRA;MARCA NACIONAL;SHOPPING B;GERAÇÃO X;2080
2022-04;COLAR;OURO AMARELO;ESMERALDA;MARCA INTERNACIONAL;SHOPPING B;MILLENNIALS;15750
2022-04;ANEL;OURO AMARELO;ESMERALDA;MARCA INTERNACIONAL;SHOPPING B;MILLENNIALS;7500
2022-04;COLAR;OURO BRANCO;SEM PEDRA;MARCA NACIONAL;SHOPPING B;GERAÇÃO Z;3360
2022-04;BRINCO;OURO BRANCO;SEM PEDRA;SEM MARCA;SHOPPING B;GERAÇÃO X;1300
2022-04;CORRENTE;OURO ROSÉ;ESMERALDA;MARCA NACIONAL;SHOPPING B;GERAÇÃO Z;7200
2022-04;ALIANÇA;OURO BRANCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;GERAÇÃO X;4500
2022-04;BRINCO;OURO ROSÉ;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;BABY BOOMER;4576
2022-04;ANEL;OURO AMARELO;SEM PEDRA;SEM MARCA;SHOPPING B;GERAÇÃO X;1000
2022-04;COLAR;OURO BRANCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;GERAÇÃO Z;7392
2022-04;CORRENTE;OURO AMARELO;DIAMANTE;MARCA NACIONAL;SHOPPING B;GERAÇÃO Z;11520
2022-04;PINGENTE;OURO AMARELO;TURMALINA PARAÍBA;MARCA INTERNACIONAL;SHOPPING B;GERAÇÃO Z;3600
2022-04;PINGENTE;OURO ROSÉ;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;GERAÇÃO Z;4800
2022-04;COLAR;OURO AMARELO;ESMERALDA;MARCA NACIONAL;SHOPPING B;MILLENNIALS;8400
2022-04;ANEL;OURO AMARELO;ESMERALDA;MARCA NACIONAL;SHOPPING B;MILLENNIALS;4000
2022-04;COLAR;OURO ROSÉ;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;MILLENNIALS;6300
2022-04;PULSEIRA;OURO AMARELO;SEM PEDRA;MARCA NACIONAL;SHOPPING B;GERAÇÃO Z;2880
2022-04;BRINCO;OURO BRANCO;SEM PEDRA;SEM MARCA;SHOPPING B;MILLENNIALS;1300
2022-04;BRINCO;OURO ROSÉ;SEM PEDRA;SEM MARCA;SHOPPING B;GERAÇÃO Z;1300
2022-04;CORRENTE;OURO ROSÉ;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;BABY BOOMER;11880
2022-04;ANEL;OURO AMARELO;TURMALINA PARAÍBA;MARCA INTERNACIONAL;SHOPPING B;BABY BOOMER;9000
2022-04;BRINCO;OURO AMARELO;TURMALINA PARAÍBA;MARCA NACIONAL;SHOPPING B;GERAÇÃO Z;6240
2022-04;ANEL;OURO ROSÉ;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;MILLENNIALS;6600
2022-04;PULSEIRA;OURO BRANCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;MILLENNIALS;5400
2022-04;ALIANÇA;OURO BRANCO;SEM PEDRA;MARCA NACIONAL;SHOPPING B;GERAÇÃO X;2400
2022-04;ALIANÇA;OURO BRANCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;BABY BOOMER;4500
2022-04;ALIANÇA;OURO ROSÉ;SEM PEDRA;SEM MARCA;SHOPPING B;GERAÇÃO Z;1500
2022-04;ALIANÇA;OURO AMARELO;DIAMANTE;MARCA NACIONAL;SHOPPING B;MILLENNIALS;9600
2022-04;ALIANÇA;OURO AMARELO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;BABY BOOMER;18000
2022-04;BRINCO;OURO ROSÉ;ESMERALDA;MARCA INTERNACIONAL;SHOPPING B;MILLENNIALS;9750
2022-04;COLAR;OURO BRANCO;RUBI;MARCA NACIONAL;SHOPPING B;MILLENNIALS;8400
2022-04;PULSEIRA;OURO AMARELO;SEM PEDRA;SEM MARCA;SHOPPING B;MILLENNIALS;1800
2022-04;PINGENTE;OURO ROSÉ;RUBI;MARCA NACIONAL;SHOPPING B;GERAÇÃO X;1600
2022-04;BRINCO;OURO ROSÉ;SEM PEDRA;MARCA NACIONAL;SHOPPING B;GERAÇÃO Z;2080
2022-04;BRINCO;OURO BRANCO;ESMERALDA;SEM MARCA;SHOPPING B;MILLENNIALS;3250
2022-04;ALIANÇA;OURO ROSÉ;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;MILLENNIALS;4500
2022-04;ALIANÇA;OURO AMARELO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;GERAÇÃO X;18000
2022-04;PULSEIRA;OURO ROSÉ;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;BABY BOOMER;6336
2022-04;BRINCO;OURO AMARELO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;GERAÇÃO X;8580
2022-04;BRINCO;OURO BRANCO;ESMERALDA;MARCA INTERNACIONAL;SHOPPING B;MILLENNIALS;9750
2022-04;PULSEIRA;OURO ROSÉ;TURMALINA PARAÍBA;MARCA NACIONAL;SHOPPING B;BABY BOOMER;8640
2022-04;COLAR;OURO ROSÉ;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;GERAÇÃO X;7392
2022-04;PULSEIRA;OURO AMARELO;RUBI;SEM MARCA;SHOPPING B;GERAÇÃO X;4500
2022-04;PULSEIRA;OURO ROSÉ;RUBI;MARCA NACIONAL;SHOPPING B;BABY BOOMER;7200
2022-04;CORRENTE;OURO BRANCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;GERAÇÃO X;6336
2022-04;PULSEIRA;OURO AMARELO;RUBI;MARCA INTERNACIONAL;SHOPPING B;GERAÇÃO X;13500
2022-04;PULSEIRA;OURO AMARELO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;GERAÇÃO X;11880
2022-04;COLAR;OURO BRANCO;RUBI;MARCA NACIONAL;SHOPPING C;BABY BOOMER;8400
2022-04;ANEL;OURO ROSÉ;TURMALINA PARAÍBA;SEM MARCA;SHOPPING C;BABY BOOMER;3000
2022-04;ALIANÇA;OURO AMARELO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;2400
2022-04;PULSEIRA;OURO BRANCO;TURMALINA PARAÍBA;SEM MARCA;SHOPPING C;GERAÇÃO Z;5400
2022-04;BRINCO;OURO ROSÉ;DIAMANTE;MARCA NACIONAL;SHOPPING C;MILLENNIALS;8320
2022-04;PULSEIRA;OURO BRANCO;SEM PEDRA;SEM MARCA;SHOPPING C;BABY BOOMER;1800
2022-04;COLAR;OURO ROSÉ;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;BABY BOOMER;7392
2022-04;ANEL;OURO BRANCO;ESMERALDA;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;4000
2022-04;COLAR;OURO BRANCO;RUBI;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;8400
2022-04;BRINCO;OURO BRANCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING C;BABY BOOMER;15600
2022-04;BRINCO;OURO BRANCO;OUTRAS PEDRAS;SEM MARCA;SHOPPING C;GERAÇÃO X;2860
2022-04;ALIANÇA;OURO BRANCO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;2400
2022-04;PINGENTE;OURO AMARELO;OUTRAS PEDRAS;SEM MARCA;SHOPPING C;GERAÇÃO Z;880
2022-04;PINGENTE;OURO ROSÉ;TURMALINA PARAÍBA;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO Z;3600
2022-04;CORRENTE;OURO AMARELO;RUBI;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;7200
2022-04;ALIANÇA;OURO AMARELO;SEM PEDRA;SEM MARCA;SHOPPING C;MILLENNIALS;1500
2022-04;PINGENTE;OURO BRANCO;DIAMANTE;MARCA NACIONAL;SHOPPING C;MILLENNIALS;2560
2022-04;COLAR;OURO ROSÉ;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;BABY BOOMER;7392
2022-04;PULSEIRA;OURO BRANCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO X;21600
2022-04;CORRENTE;OURO AMARELO;SEM PEDRA;SEM MARCA;SHOPPING C;MILLENNIALS;1800
2022-04;PULSEIRA;OURO ROSÉ;ESMERALDA;MARCA NACIONAL;SHOPPING C;BABY BOOMER;7200
2022-04;CORRENTE;OURO AMARELO;ESMERALDA;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;7200
2022-04;CORRENTE;OURO ROSÉ;ESMERALDA;SEM MARCA;SHOPPING C;BABY BOOMER;4500
2022-04;ANEL;OURO ROSÉ;SEM PEDRA;SEM MARCA;SHOPPING C;MILLENNIALS;1000
2022-04;PULSEIRA;OURO ROSÉ;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;MILLENNIALS;11880
2022-04;BRINCO;OURO ROSÉ;SEM PEDRA;MARCA NACIONAL;SHOPPING C;MILLENNIALS;2080
2022-04;ANEL;OURO AMARELO;RUBI;MARCA NACIONAL;SHOPPING C;MILLENNIALS;4000
2022-04;PINGENTE;OURO BRANCO;OUTRAS PEDRAS;SEM MARCA;SHOPPING C;MILLENNIALS;880
2022-04;CORRENTE;OURO BRANCO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;BABY BOOMER;2880
2022-04;PULSEIRA;OURO BRANCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO Z;11880
2022-04;PULSEIRA;OURO BRANCO;SEM PEDRA;SEM MARCA;SHOPPING C;GERAÇÃO X;1800
2022-04;CORRENTE;OURO BRANCO;DIAMANTE;MARCA NACIONAL;SHOPPING C;MILLENNIALS;11520
2022-04;ALIANÇA;OURO AMARELO;DIAMANTE;SEM MARCA;SHOPPING C;BABY BOOMER;6000
2022-04;ANEL;OURO BRANCO;ESMERALDA;SEM MARCA;SHOPPING C;GERAÇÃO Z;2500
2022-04;ALIANÇA;OURO ROSÉ;DIAMANTE;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;9600
2022-04;ANEL;OURO AMARELO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO Z;3000
2022-04;PINGENTE;OURO BRANCO;ESMERALDA;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;1600
2022-04;PULSEIRA;OURO AMARELO;SEM PEDRA;SEM MARCA;SHOPPING C;MILLENNIALS;1800
2022-04;COLAR;OURO BRANCO;RUBI;MARCA NACIONAL;SHOPPING C;MILLENNIALS;8400
2022-04;CORRENTE;OURO AMARELO;DIAMANTE;MARCA NACIONAL;SHOPPING C;MILLENNIALS;11520
2022-04;CORRENTE;OURO ROSÉ;DIAMANTE;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO X;21600
2022-04;CORRENTE;OURO AMARELO;ESMERALDA;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;7200
2022-04;COLAR;OURO BRANCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO Z;6300
2022-04;BRINCO;OURO ROSÉ;TURMALINA PARAÍBA;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;6240
2022-04;PINGENTE;OURO AMARELO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;MILLENNIALS;2640
2022-04;BRINCO;OURO BRANCO;RUBI;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;5200
2022-04;ANEL;OURO ROSÉ;TURMALINA PARAÍBA;SEM MARCA;SHOPPING C;GERAÇÃO Z;3000
2022-04;CORRENTE;OURO BRANCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;BABY BOOMER;11880
2022-04;BRINCO;OURO BRANCO;TURMALINA PARAÍBA;MARCA NACIONAL;SHOPPING C;MILLENNIALS;6240
2022-04;ALIANÇA;OURO BRANCO;DIAMANTE;MARCA NACIONAL;SHOPPING C;MILLENNIALS;9600
2022-04;COLAR;OURO AMARELO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;3360
2022-04;COLAR;OURO ROSÉ;OUTRAS PEDRAS;SEM MARCA;SHOPPING C;MILLENNIALS;4620
2022-04;CORRENTE;OURO ROSÉ;DIAMANTE;MARCA NACIONAL;SHOPPING C;BABY BOOMER;11520
2022-04;BRINCO;OURO AMARELO;ESMERALDA;MARCA NACIONAL;SHOPPING C;BABY BOOMER;5200
2022-04;PULSEIRA;OURO AMARELO;OUTRAS PEDRAS;SEM MARCA;SHOPPING C;GERAÇÃO Z;3960
2022-04;PULSEIRA;OURO AMARELO;TURMALINA PARAÍBA;MARCA NACIONAL;SHOPPING C;MILLENNIALS;8640
2022-04;BRINCO;OURO BRANCO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;2080
2022-04;PINGENTE;OURO ROSÉ;RUBI;SEM MARCA;SHOPPING C;MILLENNIALS;1000
2022-04;ALIANÇA;OURO AMARELO;SEM PEDRA;SEM MARCA;SHOPPING C;MILLENNIALS;1500
2022-04;PINGENTE;OURO AMARELO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING C;MILLENNIALS;1200
2022-04;PULSEIRA;OURO BRANCO;ESMERALDA;MARCA INTERNACIONAL;SHOPPING C;BABY BOOMER;13500
2022-04;CORRENTE;OURO ROSÉ;DIAMANTE;MARCA NACIONAL;SHOPPING C;BABY BOOMER;11520
2022-04;COLAR;OURO ROSÉ;TURMALINA PARAÍBA;MARCA NACIONAL;SHOPPING C;BABY BOOMER;10080
2022-04;PULSEIRA;OURO BRANCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING C;MILLENNIALS;5400
2022-04;ANEL;OURO BRANCO;ESMERALDA;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;4000
2022-04;BRINCO;OURO AMARELO;OUTRAS PEDRAS;SEM MARCA;SHOPPING C;MILLENNIALS;2860
2022-04;PINGENTE;OURO AMARELO;ESMERALDA;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO Z;3000
2022-04;BRINCO;OURO AMARELO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;4576
2022-04;CORRENTE;OURO ROSÉ;ESMERALDA;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO X;13500
2022-04;CORRENTE;OURO AMARELO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO Z;21600
2022-04;BRINCO;OURO AMARELO;SEM PEDRA;SEM MARCA;SHOPPING C;BABY BOOMER;1300
2022-04;COLAR;OURO AMARELO;DIAMANTE;MARCA NACIONAL;SHOPPING C;BABY BOOMER;13440
2022-04;COLAR;OURO AMARELO;ESMERALDA;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;8400
2022-04;PINGENTE;OURO ROSÉ;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;MILLENNIALS;1408
2022-04;BRINCO;OURO BRANCO;ESMERALDA;MARCA NACIONAL;SHOPPING C;BABY BOOMER;5200
2022-04;COLAR;OURO ROSÉ;SEM PEDRA;MARCA NACIONAL;SHOPPING C;BABY BOOMER;3360
2022-04;BRINCO;OURO BRANCO;ESMERALDA;MARCA NACIONAL;SHOPPING C;MILLENNIALS;5200
2022-04;BRINCO;OURO BRANCO;TURMALINA PARAÍBA;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;6240
2022-04;BRINCO;OURO ROSÉ;RUBI;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO Z;9750
2022-04;PINGENTE;OURO ROSÉ;ESMERALDA;MARCA INTERNACIONAL;SHOPPING C;MILLENNIALS;3000
2022-04;COLAR;OURO ROSÉ;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;MILLENNIALS;7392
2022-04;CORRENTE;OURO ROSÉ;DIAMANTE;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO X;21600
2022-04;BRINCO;OURO ROSÉ;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;BABY BOOMER;4576
2022-04;PINGENTE;OURO BRANCO;ESMERALDA;SEM MARCA;SHOPPING C;GERAÇÃO Z;1000
2022-04;ANEL;OURO BRANCO;ESMERALDA;MARCA NACIONAL;SHOPPING C;BABY BOOMER;4000
2022-04;ALIANÇA;OURO ROSÉ;SEM PEDRA;SEM MARCA;SHOPPING C;GERAÇÃO X;1500
2022-04;ANEL;OURO ROSÉ;OUTRAS PEDRAS;SEM MARCA;SHOPPING C;GERAÇÃO X;2200
2022-04;ANEL;OURO BRANCO;ESMERALDA;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;4000
2022-04;PINGENTE;OURO BRANCO;OUTRAS PEDRAS;SEM MARCA;SHOPPING C;BABY BOOMER;880
2022-04;PULSEIRA;OURO BRANCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO X;21600
2022-04;BRINCO;OURO ROSÉ;ESMERALDA;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;5200
2022-04;ANEL;OURO ROSÉ;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING C;BABY BOOMER;3000
2022-04;CORRENTE;OURO ROSÉ;ESMERALDA;MARCA NACIONAL;SHOPPING D;MILLENNIALS;7200
2022-04;PULSEIRA;OURO AMARELO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING D;MILLENNIALS;11880
2022-04;ANEL;OURO BRANCO;ESMERALDA;MARCA NACIONAL;SHOPPING D;MILLENNIALS;4000
2022-04;COLAR;OURO ROSÉ;ESMERALDA;SEM MARCA;SHOPPING D;GERAÇÃO X;5250
2022-04;ANEL;OURO BRANCO;TURMALINA PARAÍBA;MARCA NACIONAL;SHOPPING D;MILLENNIALS;4800
2022-04;BRINCO;OURO ROSÉ;ESMERALDA;MARCA NACIONAL;SHOPPING D;GERAÇÃO X;5200
2022-04;CORRENTE;OURO AMARELO;SEM PEDRA;SEM MARCA;SHOPPING D;BABY BOOMER;1800
2022-04;BRINCO;OURO BRANCO;TURMALINA PARAÍBA;SEM MARCA;SHOPPING D;BABY BOOMER;3900
2022-04;COLAR;OURO BRANCO;RUBI;MARCA NACIONAL;SHOPPING D;MILLENNIALS;8400
2022-04;ANEL;OURO AMARELO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;GERAÇÃO X;3000
2022-04;PULSEIRA;OURO AMARELO;ESMERALDA;MARCA NACIONAL;SHOPPING D;BABY BOOMER;7200
